"Symbol","IndustryClassificationID","IndustryClassificationName","ImplementDate","IndustryCode","IndustryName","InstitutionID"
"000586","P0218","申银万国行业分类2021修订版","2021-07-30","730205","通信线缆及配套","102325"
"000586","P0219","中证行业分类2021年版","2021-12-13","50201020","通信系统设备及组件","102325"
"000586","P0221","中国上市公司协会上市公司行业分类","2023-05-01","C38","电气机械和器材制造业","102325"
"000636","P0203","申银万国行业分类2011修订版","1996-11-29","270203","被动元件","101588"
"000636","P0201","证监会行业分类2001年版","1996-11-29","C5115","电子元件制造业","101588"
"000636","P0207","证监会行业分类2012年版","1996-11-29","C39","计算机、通信和其他电子设备制造业","101588"
"000636","P0211","申银万国行业分类2014修订版","1996-11-29","270203","被动元件","101588"
"000636","P0221","中国上市公司协会上市公司行业分类","1996-11-29","C39","计算机、通信和其他电子设备制造业","101588"
"000636","P0206","中证行业分类","2012-05-16","07020201","电子设备制造商","101588"
"000636","P0212","中信证券行业分类","2015-08-11","ZX350301","其他元器件Ⅲ","101588"
"000636","P0215","中证行业分类2016年版","2016-12-12","07020201","电子设备及仪表制造商","101588"
"000636","P0217","中信证券行业分类2.0修订版","2019-12-01","603030","被动元件","101588"
"000636","P0218","申银万国行业分类2021修订版","2021-07-30","270203","被动元件","101588"
"000636","P0219","中证行业分类2021年版","2021-12-13","45202020","被动元件","101588"
"000651","P0203","申银万国行业分类2011修订版","1996-11-18","330102","空调","101713"
"000651","P0201","证监会行业分类2001年版","1996-11-18","C7620","日用电器制造业","101713"
"000651","P0207","证监会行业分类2012年版","1996-11-18","C38","电气机械及器材制造业","101713"
"000651","P0211","申银万国行业分类2014修订版","1996-11-18","330102","空调","101713"
"000651","P0221","中国上市公司协会上市公司行业分类","1996-11-18","C38","电气机械和器材制造业","101713"
"000651","P0206","中证行业分类","2012-05-16","03020103","家用电器","101713"
"000651","P0212","中信证券行业分类","2015-08-11","ZX260101","白色家电Ⅲ","101713"
"000651","P0215","中证行业分类2016年版","2016-12-12","03020103","家用电器","101713"
"000651","P0217","中信证券行业分类2.0修订版","2019-12-01","331010","白色家电Ⅲ","101713"
"000651","P0218","申银万国行业分类2021修订版","2021-07-30","330102","空调","101713"
"000651","P0219","中证行业分类2021年版","2021-12-13","25201010","白色家电","101713"
"000670","P0203","申银万国行业分类2011修订版","1996-12-17","220103","石油贸易","101618"
"000670","P0201","证监会行业分类2001年版","1996-12-17","H11","零售业","101618"
"000670","P0207","证监会行业分类2012年版","1996-12-17","F52","零售业","101618"
"000670","P0211","申银万国行业分类2014修订版","1996-12-17","220103","石油贸易","101618"
"000670","P0221","中国上市公司协会上市公司行业分类","1996-12-17","F52","零售业","101618"
"000670","P0201","证监会行业分类2001年版","2008-07-24","J01","房地产开发与经营业","101618"
"000670","P0207","证监会行业分类2012年版","2008-07-24","K70","房地产业","101618"
"000670","P0221","中国上市公司协会上市公司行业分类","2008-07-24","K70","房地产业","101618"
"000670","P0203","申银万国行业分类2011修订版","2010-06-01","430101","房地产开发","101618"
"000670","P0211","申银万国行业分类2014修订版","2010-06-01","430101","房地产开发","101618"
"000670","P0206","中证行业分类","2012-05-16","06040101","房地产管理和开发","101618"
"000670","P0206","中证行业分类","2014-09-10","07020201","电子设备制造商","101618"
"000670","P0207","证监会行业分类2012年版","2014-10-13","C39","计算机、通信和其他电子设备制造业","101618"
"000670","P0221","中国上市公司协会上市公司行业分类","2014-10-13","C39","计算机、通信和其他电子设备制造业","101618"
"000670","P0211","申银万国行业分类2014修订版","2015-07-06","270103","半导体材料","101618"
"000670","P0212","中信证券行业分类","2015-08-11","ZX350101","半导体Ⅲ","101618"
"000670","P0215","中证行业分类2016年版","2016-12-12","07020201","电子设备及仪表制造商","101618"
"000670","P0211","申银万国行业分类2014修订版","2017-07-03","270101","集成电路","101618"
"000670","P0215","中证行业分类2016年版","2018-06-11","07030101","半导体","101618"
"000670","P0217","中信证券行业分类2.0修订版","2019-12-01","601020","集成电路","101618"
"000670","P0218","申银万国行业分类2021修订版","2021-07-30","270104","数字芯片设计","101618"
"000670","P0219","中证行业分类2021年版","2021-12-13","20601040","贸易商","101618"
"000670","P0218","申银万国行业分类2021修订版","2022-07-29","270401","其他电子Ⅲ","101618"
"000670","P0221","中国上市公司协会上市公司行业分类","2023-05-01","F51","批发业","101618"
"000687","P0203","申银万国行业分类2011修订版","1997-02-21","220403","粘胶","102334"
"000687","P0201","证监会行业分类2001年版","1997-02-21","C4705","合成纤维制造业","102334"
"000687","P0207","证监会行业分类2012年版","1997-02-21","C28","化学纤维制造业","102334"
"000687","P0211","申银万国行业分类2014修订版","1997-02-21","220403","粘胶","102334"
"000687","P0221","中国上市公司协会上市公司行业分类","1997-02-21","C28","化学纤维制造业","102334"
"000687","P0206","中证行业分类","2012-05-16","01010101","商品化工","102334"
"000687","P0212","中信证券行业分类","2015-08-11","ZX160203","粘胶","102334"
"000687","P0206","中证行业分类","2016-06-14","02010101","航天航空与国防","102334"
"000687","P0211","申银万国行业分类2014修订版","2016-07-04","730201","终端设备","102334"
"000687","P0207","证监会行业分类2012年版","2016-07-20","C39","计算机、通信和其他电子设备制造业","102334"
"000687","P0221","中国上市公司协会上市公司行业分类","2016-07-20","C39","计算机、通信和其他电子设备制造业","102334"
"000687","P0215","中证行业分类2016年版","2016-12-12","02010101","航空航天与国防","102334"
"000687","P0212","中信证券行业分类","2018-05-21","ZX220301","其他军工Ⅲ","102334"
"000687","P0211","申银万国行业分类2014修订版","2019-07-08","650201","航空装备","102334"
"000687","P0217","中信证券行业分类2.0修订版","2019-12-01","283010","其他军工Ⅲ","102334"
"000687","P0218","申银万国行业分类2021修订版","2021-07-30","650201","航空装备Ⅲ","102334"
"000687","P0219","中证行业分类2021年版","2021-12-13","20102010","国防装备","102334"
"000725","P0201","证监会行业分类2001年版","2001-01-12","C5110","电子器件制造业","101809"
"000725","P0203","申银万国行业分类2011修订版","2001-01-12","270301","显示器件","101809"
"000725","P0207","证监会行业分类2012年版","2001-01-12","C39","计算机、通信和其他电子设备制造业","101809"
"000725","P0211","申银万国行业分类2014修订版","2001-01-12","270301","显示器件","101809"
"000725","P0221","中国上市公司协会上市公司行业分类","2001-01-12","C39","计算机、通信和其他电子设备制造业","101809"
"000725","P0206","中证行业分类","2012-05-16","07020102","电脑存储与外围设备","101809"
"000725","P0212","中信证券行业分类","2015-08-11","ZX350301","其他元器件Ⅲ","101809"
"000725","P0215","中证行业分类2016年版","2016-12-12","07020101","电脑与外围设备","101809"
"000725","P0215","中证行业分类2016年版","2018-06-11","07020202","光电子器件","101809"
"000725","P0217","中信证券行业分类2.0修订版","2019-12-01","604030","面板","101809"
"000725","P0218","申银万国行业分类2021修订版","2021-07-30","270301","面板","101809"
"000725","P0219","中证行业分类2021年版","2021-12-13","45203010","面板","101809"
"000727","P0203","申银万国行业分类2011修订版","1997-05-20","270301","显示器件","101811"
"000727","P0201","证监会行业分类2001年版","1997-05-20","C7630","照明器具制造业","101811"
"000727","P0207","证监会行业分类2012年版","1997-05-20","C38","电气机械及器材制造业","101811"
"000727","P0211","申银万国行业分类2014修订版","1997-05-20","270301","显示器件","101811"
"000727","P0221","中国上市公司协会上市公司行业分类","1997-05-20","C38","电气机械和器材制造业","101811"
"000727","P0201","证监会行业分类2001年版","2010-11-09","C5110","电子器件制造业","101811"
"000727","P0207","证监会行业分类2012年版","2010-11-09","C39","计算机、通信和其他电子设备制造业","101811"
"000727","P0221","中国上市公司协会上市公司行业分类","2010-11-09","C39","计算机、通信和其他电子设备制造业","101811"
"000727","P0206","中证行业分类","2012-05-16","07020201","电子设备制造商","101811"
"000727","P0212","中信证券行业分类","2015-08-11","ZX350201","电子设备Ⅲ","101811"
"000727","P0215","中证行业分类2016年版","2016-12-12","07020202","光电子器件","101811"
"000727","P0217","中信证券行业分类2.0修订版","2019-12-01","605010","消费电子组件","101811"
"000727","P0215","中证行业分类2016年版","2021-01-27","07020101","电脑与外围设备","101811"
"000727","P0218","申银万国行业分类2021修订版","2021-07-30","270301","面板","101811"
"000727","P0219","中证行业分类2021年版","2021-12-13","45201010","电脑与外围设备","101811"
"000727","P0219","中证行业分类2021年版","2023-06-12","45203010","面板","101811"
"000733","P0203","申银万国行业分类2011修订版","1997-07-03","270203","被动元件","101605"
"000733","P0201","证监会行业分类2001年版","1997-07-03","C5115","电子元件制造业","101605"
"000733","P0207","证监会行业分类2012年版","1997-07-03","C39","计算机、通信和其他电子设备制造业","101605"
"000733","P0211","申银万国行业分类2014修订版","1997-07-03","270203","被动元件","101605"
"000733","P0221","中国上市公司协会上市公司行业分类","1997-07-03","C39","计算机、通信和其他电子设备制造业","101605"
"000733","P0206","中证行业分类","2012-05-16","07020201","电子设备制造商","101605"
